datetime,ward,bed_type,total_beds,staffed_beds,occupied_beds,closed_beds,hospital
6/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
7/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
13/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
15/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
17/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
28/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
31/10/2025,Maternity,General,20,20,19,0,hos_68637bd5
3/11/2025,Maternity,General,20,20,19,0,hos_68637bd5
6/11/2025,Maternity,General,20,20,19,0,hos_68637bd5
17/11/2025,Maternity,General,20,20,19,0,hos_68637bd5
18/11/2025,Maternity,General,20,20,19,0,hos_68637bd5
24/11/2025,Maternity,General,20,20,19,0,hos_68637bd5
26/11/2025,Maternity,General,20,20,19,0,hos_68637bd5
4/12/2025,Maternity,General,20,20,19,0,hos_68637bd5
10/12/2025,Maternity,General,20,20,19,0,hos_68637bd5
12/12/2025,Maternity,General,20,20,19,0,hos_68637bd5
18/12/2025,Maternity,General,20,20,19,0,hos_68637bd5
29/12/2025,Maternity,General,20,20,19,0,hos_68637bd5
30/12/2025,Maternity,General,20,20,19,0,hos_68637bd5
2/1/2024,Maternity,General,20,20,19,0,hos_db1307f7
3/1/2024,Maternity,General,20,20,19,0,hos_db1307f7
4/1/2024,Maternity,General,20,20,19,0,hos_db1307f7
9/1/2024,Maternity,General,20,20,19,0,hos_db1307f7
10/1/2024,Maternity,General,20,20,19,0,hos_db1307f7
30/1/2024,Maternity,General,20,20,19,0,hos_db1307f7
8/2/2024,Maternity,General,20,20,19,0,hos_db1307f7
12/2/2024,Maternity,General,20,20,19,0,hos_db1307f7
20/2/2024,Maternity,General,20,20,19,0,hos_db1307f7
21/2/2024,Maternity,General,20,20,19,0,hos_db1307f7
28/2/2024,Maternity,General,20,20,19,0,hos_db1307f7
5/3/2024,Maternity,General,20,20,19,0,hos_db1307f7
6/3/2024,Maternity,General,20,20,19,0,hos_db1307f7
19/3/2024,Maternity,General,20,20,19,0,hos_db1307f7
27/3/2024,Maternity,General,20,20,19,0,hos_db1307f7
10/4/2024,Maternity,General,20,20,19,0,hos_db1307f7
19/4/2024,Maternity,General,20,20,19,0,hos_db1307f7
22/4/2024,Maternity,General,20,20,19,0,hos_db1307f7
25/4/2024,Maternity,General,20,20,19,0,hos_db1307f7
21/5/2024,Maternity,General,20,20,19,0,hos_db1307f7
29/5/2024,Maternity,General,20,20,19,0,hos_db1307f7
6/6/2024,Maternity,General,20,20,19,0,hos_db1307f7
7/6/2024,Maternity,General,20,20,19,0,hos_db1307f7
14/6/2024,Maternity,General,20,20,19,0,hos_db1307f7
1/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
2/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
3/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
4/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
11/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
16/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
17/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
18/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
19/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
22/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
23/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
25/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
31/7/2024,Maternity,General,20,20,19,0,hos_db1307f7
8/8/2024,Maternity,General,20,20,19,0,hos_db1307f7
16/8/2024,Maternity,General,20,20,19,0,hos_db1307f7
21/8/2024,Maternity,General,20,20,19,0,hos_db1307f7
27/8/2024,Maternity,General,20,20,19,0,hos_db1307f7
3/9/2024,Maternity,General,20,20,19,0,hos_db1307f7
18/9/2024,Maternity,General,20,20,19,0,hos_db1307f7
24/9/2024,Maternity,General,20,20,19,0,hos_db1307f7
27/9/2024,Maternity,General,20,20,19,0,hos_db1307f7
10/10/2024,Maternity,General,20,20,19,0,hos_db1307f7
11/10/2024,Maternity,General,20,20,19,0,hos_db1307f7
18/10/2024,Maternity,General,20,20,19,0,hos_db1307f7
25/10/2024,Maternity,General,20,20,19,0,hos_db1307f7
1/11/2024,Maternity,General,20,20,19,0,hos_db1307f7
19/11/2024,Maternity,General,20,20,19,0,hos_db1307f7
21/11/2024,Maternity,General,20,20,19,0,hos_db1307f7
25/11/2024,Maternity,General,20,20,19,0,hos_db1307f7
2/12/2024,Maternity,General,20,20,19,0,hos_db1307f7
27/12/2024,Maternity,General,20,20,19,0,hos_db1307f7
16/1/2025,Maternity,General,20,20,19,0,hos_db1307f7
17/1/2025,Maternity,General,20,20,19,0,hos_db1307f7
20/1/2025,Maternity,General,20,20,19,0,hos_db1307f7
21/1/2025,Maternity,General,20,20,19,0,hos_db1307f7
27/1/2025,Maternity,General,20,20,19,0,hos_db1307f7
17/2/2025,Maternity,General,20,20,19,0,hos_db1307f7
21/2/2025,Maternity,General,20,20,19,0,hos_db1307f7
26/2/2025,Maternity,General,20,20,19,0,hos_db1307f7
27/2/2025,Maternity,General,20,20,19,0,hos_db1307f7
28/2/2025,Maternity,General,20,20,19,0,hos_db1307f7
5/3/2025,Maternity,General,20,20,19,0,hos_db1307f7
10/3/2025,Maternity,General,20,20,19,0,hos_db1307f7
13/3/2025,Maternity,General,20,20,19,0,hos_db1307f7
17/3/2025,Maternity,General,20,20,19,0,hos_db1307f7
26/3/2025,Maternity,General,20,20,19,0,hos_db1307f7
28/3/2025,Maternity,General,20,20,19,0,hos_db1307f7
2/4/2025,Maternity,General,20,20,19,0,hos_db1307f7
8/4/2025,Maternity,General,20,20,19,0,hos_db1307f7
11/4/2025,Maternity,General,20,20,19,0,hos_db1307f7
17/4/2025,Maternity,General,20,20,19,0,hos_db1307f7
25/4/2025,Maternity,General,20,20,19,0,hos_db1307f7
28/4/2025,Maternity,General,20,20,19,0,hos_db1307f7
1/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
7/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
12/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
13/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
16/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
23/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
28/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
30/5/2025,Maternity,General,20,20,19,0,hos_db1307f7
2/6/2025,Maternity,General,20,20,19,0,hos_db1307f7
11/6/2025,Maternity,General,20,20,19,0,hos_db1307f7
18/6/2025,Maternity,General,20,20,19,0,hos_db1307f7
9/7/2025,Maternity,General,20,20,19,0,hos_db1307f7
11/7/2025,Maternity,General,20,20,19,0,hos_db1307f7
15/7/2025,Maternity,General,20,20,19,0,hos_db1307f7
18/7/2025,Maternity,General,20,20,19,0,hos_db1307f7
22/7/2025,Maternity,General,20,20,19,0,hos_db1307f7
31/7/2025,Maternity,General,20,20,19,0,hos_db1307f7
8/8/2025,Maternity,General,20,20,19,0,hos_db1307f7
14/8/2025,Maternity,General,20,20,19,0,hos_db1307f7
15/8/2025,Maternity,General,20,20,19,0,hos_db1307f7
22/8/2025,Maternity,General,20,20,19,0,hos_db1307f7
27/8/2025,Maternity,General,20,20,19,0,hos_db1307f7
16/9/2025,Maternity,General,20,20,19,0,hos_db1307f7
26/9/2025,Maternity,General,20,20,19,0,hos_db1307f7
30/9/2025,Maternity,General,20,20,19,0,hos_db1307f7
9/10/2025,Maternity,General,20,20,19,0,hos_db1307f7
14/10/2025,Maternity,General,20,20,19,0,hos_db1307f7
31/10/2025,Maternity,General,20,20,19,0,hos_db1307f7
12/11/2025,Maternity,General,20,20,19,0,hos_db1307f7
14/11/2025,Maternity,General,20,20,19,0,hos_db1307f7
20/11/2025,Maternity,General,20,20,19,0,hos_db1307f7
28/11/2025,Maternity,General,20,20,19,0,hos_db1307f7
1/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
4/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
5/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
9/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
11/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
12/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
19/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
29/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
30/12/2025,Maternity,General,20,20,19,0,hos_db1307f7
2/1/2024,Maternity,General,20,20,19,0,hos_53affa52
3/1/2024,Maternity,General,20,20,19,0,hos_53affa52
4/1/2024,Maternity,General,20,20,19,0,hos_53affa52
8/1/2024,Maternity,General,20,20,19,0,hos_53affa52
11/1/2024,Maternity,General,20,20,19,0,hos_53affa52
17/1/2024,Maternity,General,20,20,19,0,hos_53affa52
31/1/2024,Maternity,General,20,20,19,0,hos_53affa52
6/2/2024,Maternity,General,20,20,19,0,hos_53affa52
9/2/2024,Maternity,General,20,20,19,0,hos_53affa52
21/2/2024,Maternity,General,20,20,19,0,hos_53affa52
29/2/2024,Maternity,General,20,20,19,0,hos_53affa52
1/3/2024,Maternity,General,20,20,19,0,hos_53affa52
4/3/2024,Maternity,General,20,20,19,0,hos_53affa52
6/3/2024,Maternity,General,20,20,19,0,hos_53affa52
7/3/2024,Maternity,General,20,20,19,0,hos_53affa52
18/3/2024,Maternity,General,20,20,19,0,hos_53affa52
19/3/2024,Maternity,General,20,20,19,0,hos_53affa52
26/3/2024,Maternity,General,20,20,19,0,hos_53affa52
3/4/2024,Maternity,General,20,20,19,0,hos_53affa52
5/4/2024,Maternity,General,20,20,19,0,hos_53affa52
11/4/2024,Maternity,General,20,20,19,0,hos_53affa52
17/4/2024,Maternity,General,20,20,19,0,hos_53affa52
19/4/2024,Maternity,General,20,20,19,0,hos_53affa52
22/4/2024,Maternity,General,20,20,19,0,hos_53affa52
1/5/2024,Maternity,General,20,20,19,0,hos_53affa52
2/5/2024,Maternity,General,20,20,19,0,hos_53affa52
10/5/2024,Maternity,General,20,20,19,0,hos_53affa52
15/5/2024,Maternity,General,20,20,19,0,hos_53affa52
7/6/2024,Maternity,General,20,20,19,0,hos_53affa52
10/6/2024,Maternity,General,20,20,19,0,hos_53affa52
11/6/2024,Maternity,General,20,20,19,0,hos_53affa52
20/6/2024,Maternity,General,20,20,19,0,hos_53affa52
24/6/2024,Maternity,General,20,20,19,0,hos_53affa52
1/7/2024,Maternity,General,20,20,19,0,hos_53affa52
2/7/2024,Maternity,General,20,20,19,0,hos_53affa52
17/7/2024,Maternity,General,20,20,19,0,hos_53affa52
22/7/2024,Maternity,General,20,20,19,0,hos_53affa52
30/7/2024,Maternity,General,20,20,19,0,hos_53affa52
1/8/2024,Maternity,General,20,20,19,0,hos_53affa52
6/8/2024,Maternity,General,20,20,19,0,hos_53affa52
15/8/2024,Maternity,General,20,20,19,0,hos_53affa52
21/8/2024,Maternity,General,20,20,19,0,hos_53affa52
27/8/2024,Maternity,General,20,20,19,0,hos_53affa52
2/9/2024,Maternity,General,20,20,19,0,hos_53affa52
3/9/2024,Maternity,General,20,20,19,0,hos_53affa52
4/9/2024,Maternity,General,20,20,19,0,hos_53affa52
5/9/2024,Maternity,General,20,20,19,0,hos_53affa52
10/9/2024,Maternity,General,20,20,19,0,hos_53affa52
16/9/2024,Maternity,General,20,20,19,0,hos_53affa52
17/9/2024,Maternity,General,20,20,19,0,hos_53affa52
18/9/2024,Maternity,General,20,20,19,0,hos_53affa52
20/9/2024,Maternity,General,20,20,19,0,hos_53affa52
25/9/2024,Maternity,General,20,20,19,0,hos_53affa52
30/9/2024,Maternity,General,20,20,19,0,hos_53affa52
2/10/2024,Maternity,General,20,20,19,0,hos_53affa52
7/10/2024,Maternity,General,20,20,19,0,hos_53affa52
9/10/2024,Maternity,General,20,20,19,0,hos_53affa52
15/10/2024,Maternity,General,20,20,19,0,hos_53affa52
21/10/2024,Maternity,General,20,20,19,0,hos_53affa52
28/10/2024,Maternity,General,20,20,19,0,hos_53affa52
1/11/2024,Maternity,General,20,20,19,0,hos_53affa52
6/11/2024,Maternity,General,20,20,19,0,hos_53affa52
8/11/2024,Maternity,General,20,20,19,0,hos_53affa52
12/11/2024,Maternity,General,20,20,19,0,hos_53affa52
19/11/2024,Maternity,General,20,20,19,0,hos_53affa52
22/11/2024,Maternity,General,20,20,19,0,hos_53affa52
3/12/2024,Maternity,General,20,20,19,0,hos_53affa52
5/12/2024,Maternity,General,20,20,19,0,hos_53affa52
6/12/2024,Maternity,General,20,20,19,0,hos_53affa52
10/12/2024,Maternity,General,20,20,19,0,hos_53affa52
17/12/2024,Maternity,General,20,20,19,0,hos_53affa52
23/12/2024,Maternity,General,20,20,19,0,hos_53affa52
6/1/2025,Maternity,General,20,20,19,0,hos_53affa52
7/1/2025,Maternity,General,20,20,19,0,hos_53affa52
10/1/2025,Maternity,General,20,20,19,0,hos_53affa52
16/1/2025,Maternity,General,20,20,19,0,hos_53affa52
10/2/2025,Maternity,General,20,20,19,0,hos_53affa52
14/2/2025,Maternity,General,20,20,19,0,hos_53affa52
18/2/2025,Maternity,General,20,20,19,0,hos_53affa52
10/3/2025,Maternity,General,20,20,19,0,hos_53affa52
14/3/2025,Maternity,General,20,20,19,0,hos_53affa52
21/3/2025,Maternity,General,20,20,19,0,hos_53affa52
26/3/2025,Maternity,General,20,20,19,0,hos_53affa52
22/4/2025,Maternity,General,20,20,19,0,hos_53affa52
24/4/2025,Maternity,General,20,20,19,0,hos_53affa52
29/4/2025,Maternity,General,20,20,19,0,hos_53affa52
9/5/2025,Maternity,General,20,20,19,0,hos_53affa52
12/5/2025,Maternity,General,20,20,19,0,hos_53affa52
13/5/2025,Maternity,General,20,20,19,0,hos_53affa52
16/5/2025,Maternity,General,20,20,19,0,hos_53affa52
3/6/2025,Maternity,General,20,20,19,0,hos_53affa52
9/6/2025,Maternity,General,20,20,19,0,hos_53affa52
16/6/2025,Maternity,General,20,20,19,0,hos_53affa52
17/6/2025,Maternity,General,20,20,19,0,hos_53affa52
19/6/2025,Maternity,General,20,20,19,0,hos_53affa52
24/6/2025,Maternity,General,20,20,19,0,hos_53affa52
14/7/2025,Maternity,General,20,20,19,0,hos_53affa52
25/7/2025,Maternity,General,20,20,19,0,hos_53affa52
31/7/2025,Maternity,General,20,20,19,0,hos_53affa52
6/8/2025,Maternity,General,20,20,19,0,hos_53affa52
20/8/2025,Maternity,General,20,20,19,0,hos_53affa52
25/8/2025,Maternity,General,20,20,19,0,hos_53affa52
28/8/2025,Maternity,General,20,20,19,0,hos_53affa52
29/8/2025,Maternity,General,20,20,19,0,hos_53affa52
11/9/2025,Maternity,General,20,20,19,0,hos_53affa52
8/10/2025,Maternity,General,20,20,19,0,hos_53affa52
13/10/2025,Maternity,General,20,20,19,0,hos_53affa52
14/10/2025,Maternity,General,20,20,19,0,hos_53affa52
16/10/2025,Maternity,General,20,20,19,0,hos_53affa52
29/10/2025,Maternity,General,20,20,19,0,hos_53affa52
12/11/2025,Maternity,General,20,20,19,0,hos_53affa52
18/11/2025,Maternity,General,20,20,19,0,hos_53affa52
21/11/2025,Maternity,General,20,20,19,0,hos_53affa52
26/11/2025,Maternity,General,20,20,19,0,hos_53affa52
1/12/2025,Maternity,General,20,20,19,0,hos_53affa52
4/12/2025,Maternity,General,20,20,19,0,hos_53affa52
8/12/2025,Maternity,General,20,20,19,0,hos_53affa52
9/12/2025,Maternity,General,20,20,19,0,hos_53affa52
10/12/2025,Maternity,General,20,20,19,0,hos_53affa52
11/12/2025,Maternity,General,20,20,19,0,hos_53affa52
24/12/2025,Maternity,General,20,20,19,0,hos_53affa52
9/1/2024,Maternity,General,20,20,16,0,hos_bb1586d2
12/1/2024,Maternity,General,20,20,16,0,hos_09ac214b
15/1/2024,Maternity,General,20,20,16,0,hos_09ac214b
15/1/2024,Maternity,General,20,20,16,0,hos_db1307f7
16/1/2024,Maternity,General,20,20,16,0,hos_09ac214b
16/1/2024,Maternity,General,20,20,16,0,hos_53affa52
18/1/2024,Maternity,General,20,20,16,0,hos_09ac214b
19/1/2024,Maternity,General,20,20,16,0,hos_db1307f7
19/1/2024,Maternity,General,20,20,16,0,hos_68637bd5
23/1/2024,Maternity,General,20,20,16,0,hos_09ac214b
23/1/2024,Maternity,General,20,20,16,0,hos_68637bd5
26/1/2024,Maternity,General,20,20,16,0,hos_09ac214b
30/1/2024,Maternity,General,20,20,16,0,hos_53affa52
31/1/2024,Maternity,General,20,20,16,0,hos_db1307f7
1/2/2024,Maternity,General,20,20,16,0,hos_46e9fb57
1/2/2024,Maternity,General,20,20,16,0,hos_53affa52
1/2/2024,Maternity,General,20,20,16,0,hos_68637bd5
9/2/2024,Maternity,General,20,20,16,0,hos_46e9fb57
16/2/2024,Maternity,General,20,20,16,0,hos_db1307f7
19/2/2024,Maternity,General,20,20,16,0,hos_53affa52
20/2/2024,Maternity,General,20,20,16,0,hos_46e9fb57
20/2/2024,Maternity,General,20,20,16,0,hos_bb1586d2
23/2/2024,Maternity,General,20,20,16,0,hos_53affa52
26/2/2024,Maternity,General,20,20,16,0,hos_53affa52
27/2/2024,Maternity,General,20,20,16,0,hos_46e9fb57
27/2/2024,Maternity,General,20,20,16,0,hos_09ac214b
27/2/2024,Maternity,General,20,20,16,0,hos_bb1586d2
28/2/2024,Maternity,General,20,20,16,0,hos_46e9fb57
6/3/2024,Maternity,General,20,20,16,0,hos_bb1586d2
11/3/2024,Maternity,General,20,20,16,0,hos_68637bd5
13/3/2024,Maternity,General,20,20,16,0,hos_db1307f7
14/3/2024,Maternity,General,20,20,16,0,hos_53affa52
14/3/2024,Maternity,General,20,20,16,0,hos_68637bd5
15/3/2024,Maternity,General,20,20,16,0,hos_46e9fb57
19/3/2024,Maternity,General,20,20,16,0,hos_bb1586d2
21/3/2024,Maternity,General,20,20,16,0,hos_09ac214b
26/3/2024,Maternity,General,20,20,16,0,hos_68637bd5
29/3/2024,Maternity,General,20,20,16,0,hos_68637bd5
1/4/2024,Maternity,General,20,20,16,0,hos_09ac214b
1/4/2024,Maternity,General,20,20,16,0,hos_68637bd5
2/4/2024,Maternity,General,20,20,16,0,hos_bb1586d2
2/4/2024,Maternity,General,20,20,16,0,hos_68637bd5
3/4/2024,Maternity,General,20,20,16,0,hos_46e9fb57
5/4/2024,Maternity,General,20,20,16,0,hos_09ac214b
10/4/2024,Maternity,General,20,20,16,0,hos_09ac214b
15/4/2024,Maternity,General,20,20,16,0,hos_46e9fb57
19/4/2024,Maternity,General,20,20,16,0,hos_68637bd5
24/4/2024,Maternity,General,20,20,16,0,hos_bb1586d2
29/4/2024,Maternity,General,20,20,16,0,hos_bb1586d2
30/4/2024,Maternity,General,20,20,16,0,hos_09ac214b
3/5/2024,Maternity,General,20,20,16,0,hos_46e9fb57
3/5/2024,Maternity,General,20,20,16,0,hos_53affa52
6/5/2024,Maternity,General,20,20,16,0,hos_bb1586d2
7/5/2024,Maternity,General,20,20,16,0,hos_46e9fb57
7/5/2024,Maternity,General,20,20,16,0,hos_09ac214b
10/5/2024,Maternity,General,20,20,16,0,hos_bb1586d2
16/5/2024,Maternity,General,20,20,16,0,hos_46e9fb57
17/5/2024,Maternity,General,20,20,16,0,hos_db1307f7
23/5/2024,Maternity,General,20,20,16,0,hos_bb1586d2
12/6/2024,Maternity,General,20,20,16,0,hos_46e9fb57
12/6/2024,Maternity,General,20,20,16,0,hos_53affa52
13/6/2024,Maternity,General,20,20,16,0,hos_53affa52
17/6/2024,Maternity,General,20,20,16,0,hos_bb1586d2
20/6/2024,Maternity,General,20,20,16,0,hos_46e9fb57
21/6/2024,Maternity,General,20,20,16,0,hos_46e9fb57
24/6/2024,Maternity,General,20,20,16,0,hos_46e9fb57
26/6/2024,Maternity,General,20,20,16,0,hos_68637bd5
28/6/2024,Maternity,General,20,20,16,0,hos_db1307f7
28/6/2024,Maternity,General,20,20,16,0,hos_bb1586d2
2/7/2024,Maternity,General,20,20,16,0,hos_09ac214b
4/7/2024,Maternity,General,20,20,16,0,hos_bb1586d2
5/7/2024,Maternity,General,20,20,16,0,hos_09ac214b
8/7/2024,Maternity,General,20,20,16,0,hos_68637bd5
22/7/2024,Maternity,General,20,20,16,0,hos_09ac214b
26/7/2024,Maternity,General,20,20,16,0,hos_db1307f7
30/7/2024,Maternity,General,20,20,16,0,hos_bb1586d2
7/8/2024,Maternity,General,20,20,16,0,hos_53affa52
8/8/2024,Maternity,General,20,20,16,0,hos_53affa52
9/8/2024,Maternity,General,20,20,16,0,hos_53affa52
22/8/2024,Maternity,General,20,20,16,0,hos_db1307f7
23/8/2024,Maternity,General,20,20,16,0,hos_bb1586d2
23/8/2024,Maternity,General,20,20,16,0,hos_53affa52
30/8/2024,Maternity,General,20,20,16,0,hos_68637bd5
5/9/2024,Maternity,General,20,20,16,0,hos_46e9fb57
6/9/2024,Maternity,General,20,20,16,0,hos_53affa52
11/9/2024,Maternity,General,20,20,16,0,hos_09ac214b
12/9/2024,Maternity,General,20,20,16,0,hos_db1307f7
13/9/2024,Maternity,General,20,20,16,0,hos_db1307f7
23/9/2024,Maternity,General,20,20,16,0,hos_db1307f7
23/9/2024,Maternity,General,20,20,16,0,hos_bb1586d2
25/9/2024,Maternity,General,20,20,16,0,hos_46e9fb57
27/9/2024,Maternity,General,20,20,16,0,hos_09ac214b
1/10/2024,Maternity,General,20,20,16,0,hos_09ac214b
1/10/2024,Maternity,General,20,20,16,0,hos_bb1586d2
2/10/2024,Maternity,General,20,20,16,0,hos_bb1586d2
3/10/2024,Maternity,General,20,20,16,0,hos_53affa52
9/10/2024,Maternity,General,20,20,16,0,hos_68637bd5
11/10/2024,Maternity,General,20,20,16,0,hos_68637bd5
17/10/2024,Maternity,General,20,20,16,0,hos_db1307f7
22/10/2024,Maternity,General,20,20,16,0,hos_46e9fb57
25/10/2024,Maternity,General,20,20,16,0,hos_46e9fb57
28/10/2024,Maternity,General,20,20,16,0,hos_46e9fb57
28/10/2024,Maternity,General,20,20,16,0,hos_db1307f7
29/10/2024,Maternity,General,20,20,16,0,hos_53affa52
11/11/2024,Maternity,General,20,20,16,0,hos_46e9fb57
18/11/2024,Maternity,General,20,20,16,0,hos_46e9fb57
19/11/2024,Maternity,General,20,20,16,0,hos_09ac214b
20/11/2024,Maternity,General,20,20,16,0,hos_db1307f7
27/11/2024,Maternity,General,20,20,16,0,hos_db1307f7
29/11/2024,Maternity,General,20,20,16,0,hos_46e9fb57
3/12/2024,Maternity,General,20,20,16,0,hos_db1307f7
4/12/2024,Maternity,General,20,20,16,0,hos_68637bd5
10/12/2024,Maternity,General,20,20,16,0,hos_09ac214b
12/12/2024,Maternity,General,20,20,16,0,hos_68637bd5
13/12/2024,Maternity,General,20,20,16,0,hos_bb1586d2
20/12/2024,Maternity,General,20,20,16,0,hos_bb1586d2
24/12/2024,Maternity,General,20,20,16,0,hos_46e9fb57
24/12/2024,Maternity,General,20,20,16,0,hos_68637bd5
27/12/2024,Maternity,General,20,20,16,0,hos_53affa52
2/1/2025,Maternity,General,20,20,16,0,hos_bb1586d2
9/1/2025,Maternity,General,20,20,16,0,hos_53affa52
14/1/2025,Maternity,General,20,20,16,0,hos_46e9fb57
14/1/2025,Maternity,General,20,20,16,0,hos_bb1586d2
16/1/2025,Maternity,General,20,20,16,0,hos_09ac214b
16/1/2025,Maternity,General,20,20,16,0,hos_68637bd5
22/1/2025,Maternity,General,20,20,16,0,hos_db1307f7
24/1/2025,Maternity,General,20,20,16,0,hos_68637bd5
27/1/2025,Maternity,General,20,20,16,0,hos_bb1586d2
30/1/2025,Maternity,General,20,20,16,0,hos_09ac214b
31/1/2025,Maternity,General,20,20,16,0,hos_46e9fb57
31/1/2025,Maternity,General,20,20,16,0,hos_53affa52
3/2/2025,Maternity,General,20,20,16,0,hos_09ac214b
4/2/2025,Maternity,General,20,20,16,0,hos_db1307f7
5/2/2025,Maternity,General,20,20,16,0,hos_09ac214b
5/2/2025,Maternity,General,20,20,16,0,hos_53affa52
7/2/2025,Maternity,General,20,20,16,0,hos_46e9fb57
10/2/2025,Maternity,General,20,20,16,0,hos_09ac214b
17/2/2025,Maternity,General,20,20,16,0,hos_09ac214b
20/2/2025,Maternity,General,20,20,16,0,hos_bb1586d2
21/2/2025,Maternity,General,20,20,16,0,hos_53affa52
25/2/2025,Maternity,General,20,20,16,0,hos_09ac214b
25/2/2025,Maternity,General,20,20,16,0,hos_bb1586d2
27/2/2025,Maternity,General,20,20,16,0,hos_68637bd5
6/3/2025,Maternity,General,20,20,16,0,hos_09ac214b
7/3/2025,Maternity,General,20,20,16,0,hos_09ac214b
11/3/2025,Maternity,General,20,20,16,0,hos_46e9fb57
11/3/2025,Maternity,General,20,20,16,0,hos_09ac214b
11/3/2025,Maternity,General,20,20,16,0,hos_bb1586d2
13/3/2025,Maternity,General,20,20,16,0,hos_bb1586d2
